id,loc,x,y,date,n_detections
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-19,183
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-16,183
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-28,183
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-19,179
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-07,177
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-07-31,176
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-30,176
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-08-20,176
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-24,175
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-04,175
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-28,175
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-19,174
A69-1602-9720,SB-9,-119.0260167,33.471,2019-10-09,173
A69-1602-9723,SB-1,-119.025,33.488,2019-09-19,173
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-13,171
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-09-08,170
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-30,170
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-12,169
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-21,167
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-17,167
A69-1602-9723,SB-1,-119.025,33.488,2019-09-09,166
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-19,164
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-18,164
A69-1602-9723,SB-1,-119.025,33.488,2019-09-10,162
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-18,161
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-08-01,160
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-30,160
A69-1602-9723,SB-9,-119.0260167,33.471,2019-07-25,160
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-14,159
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-09,158
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-31,158
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-10-04,158
A69-1602-9712,SB-9,-119.0260167,33.471,2019-07-27,156
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-24,155
A69-1602-9719,SB-9,-119.0260167,33.471,2019-08-23,154
A69-1602-9723,SB-1,-119.025,33.488,2019-09-20,154
A69-1602-9712,SB-9,-119.0260167,33.471,2019-07-26,153
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-02,153
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-01,153
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-07,151
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-20,151
A69-1602-9723,SB-1,-119.025,33.488,2019-08-08,151
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-25,150
A69-1602-9723,SB-9,-119.0260167,33.471,2019-10-07,150
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-03,149
A69-1602-9712,SB-9,-119.0260167,33.471,2019-07-17,149
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-20,149
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-10,149
A69-1602-9723,SB-9,-119.0260167,33.471,2019-07-21,149
A69-1602-9723,SB-9,-119.0260167,33.471,2019-07-22,148
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-27,147
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-02,147
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-09,146
A69-1602-9723,SB-1,-119.025,33.488,2019-09-27,146
A69-1602-9720,SB-9,-119.0260167,33.471,2019-10-10,145
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-06,144
A69-1602-9719,SB-9,-119.0260167,33.471,2019-10-05,144
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-11,143
A69-1602-9712,SB-10,-119.0228,33.484,2019-08-11,142
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-18,142
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-25,140
A69-1602-9716,SB-10,-119.0228,33.484,2019-09-10,139
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-04,139
A69-1602-9721,SB-9,-119.0260167,33.471,2019-10-08,139
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-15,138
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-20,138
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-30,137
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-12,137
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-08-30,136
A69-1602-9723,SB-1,-119.025,33.488,2019-07-20,135
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-12,134
A69-1602-9721,SB-9,-119.0260167,33.471,2019-07-24,133
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-11,132
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-07-29,131
A69-1602-9712,SB-9,-119.0260167,33.471,2019-07-28,131
A69-1602-9721,SB-10,-119.0228,33.484,2019-10-08,131
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-21,130
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-08-21,130
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-18,129
A69-1602-9720,SB-10,-119.0228,33.484,2019-10-14,129
A69-1602-9718,SB-1,-119.025,33.488,2019-09-13,128
A69-1602-9723,SB-10,-119.0228,33.484,2019-10-02,128
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-07,125
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-19,125
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-27,125
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-11,125
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-23,124
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-23,123
A69-1602-9723,SB-1,-119.025,33.488,2019-08-15,123
A69-1602-9723,SB-9,-119.0260167,33.471,2019-10-08,123
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-12,122
A69-1602-9718,SB-8,-119.0348,33.461,2018-08-17,122
A69-1602-9721,SB-10,-119.0228,33.484,2019-10-07,122
A69-1602-9718,SB-1,-119.025,33.488,2019-08-01,121
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-08-21,121
A69-1602-9721,SB-10,-119.0228,33.484,2019-10-10,121
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-13,120
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-09,120
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-30,120
A69-1602-9719,SB-9,-119.0260167,33.471,2019-10-03,119
A69-1602-9721,SB-10,-119.0228,33.484,2019-07-19,119
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-05-30,118
A69-1602-9723,SB-10,-119.0228,33.484,2019-10-12,118
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-18,117
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-31,117
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-25,117
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-08-05,117
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-25,116
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-02,116
A69-1602-9721,SB-10,-119.0228,33.484,2019-10-06,116
A69-1602-9719,SB-9,-119.0260167,33.471,2019-10-01,114
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-15,114
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-17,114
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-08-16,114
A69-1602-9721,SB-9,-119.0260167,33.471,2019-10-06,114
A69-1602-9723,SB-1,-119.025,33.488,2019-07-05,114
A69-1602-9723,SB-1,-119.025,33.488,2019-09-14,114
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-05,113
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-01,113
A69-1602-9716,SB-10,-119.0228,33.484,2019-09-02,113
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-22,113
A69-1602-9719,SB-9,-119.0260167,33.471,2019-08-20,113
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-13,113
A69-1602-9720,SB-10,-119.0228,33.484,2019-10-13,113
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-14,113
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-26,112
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-03,112
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-28,112
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-22,111
A69-1602-9718,SB-9,-119.0260167,33.471,2019-09-20,111
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-08-31,111
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-20,111
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-27,111
A69-1602-9723,SB-9,-119.0260167,33.471,2019-10-10,111
A69-1602-9712,SB-9,-119.0260167,33.471,2019-07-22,110
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-11,110
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-08-22,108
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-09,108
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-07,108
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-04,108
A69-1602-9721,SB-9,-119.0260167,33.471,2019-07-26,108
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-22,107
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-19,107
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-23,107
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-10-07,106
A69-1602-9719,SB-1,-119.025,33.488,2019-07-04,106
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-03,106
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-08-17,106
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-28,105
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-11,105
A69-1602-9719,SB-9,-119.0260167,33.471,2019-10-02,105
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-08-28,105
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-12,105
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-07-30,104
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-26,104
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-10,104
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-17,103
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-24,103
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-20,103
A69-1602-9721,SB-10,-119.0228,33.484,2019-10-11,103
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-06,102
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-16,102
A69-1602-9723,SB-1,-119.025,33.488,2019-09-12,102
A69-1602-9723,SB-9,-119.0260167,33.471,2019-07-18,102
A69-1602-9723,SB-9,-119.0260167,33.471,2019-10-09,102
A69-1602-9723,SB-9,-119.0260167,33.471,2019-10-14,102
A69-1602-9718,SB-9,-119.0260167,33.471,2019-06-15,101
A69-1602-9723,SB-1,-119.025,33.488,2019-09-11,101
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-28,100
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-08,100
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-12,99
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-30,99
A69-1602-9723,SB-1,-119.025,33.488,2019-09-13,99
A69-1602-9723,SB-1,-119.025,33.488,2019-07-23,98
A69-1602-9723,SB-1,-119.025,33.488,2019-09-17,98
A69-1602-9718,SB-9,-119.0260167,33.471,2019-09-14,97
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-05,97
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-10-05,96
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-07,96
A69-1602-9721,SB-9,-119.0260167,33.471,2019-08-07,96
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-10,95
A69-1602-9721,SB-9,-119.0260167,33.471,2019-10-10,95
A69-1602-9712,SB-9,-119.0260167,33.471,2019-06-15,94
A69-1602-9716,SB-10,-119.0228,33.484,2019-09-21,94
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-07,94
A69-1602-9721,SB-9,-119.0260167,33.471,2019-07-20,94
A69-1602-9723,Mound Inshore,-119.0193,33.4879,2019-10-03,94
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-15,93
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-14,93
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-18,93
A69-1602-9723,SB-1,-119.025,33.488,2019-10-04,93
A69-1602-9712,SB-1,-119.025,33.488,2019-07-30,92
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-12,92
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-20,92
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-26,92
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-29,92
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-08-18,92
A69-1602-9721,SB-10,-119.0228,33.484,2019-07-23,92
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-21,92
A69-1602-9723,SB-1,-119.025,33.488,2019-09-28,92
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-25,91
A69-1602-9719,SB-1,-119.025,33.488,2019-07-08,91
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-16,91
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-08-17,91
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-07,91
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-13,91
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-25,91
A69-1602-9723,SB-1,-119.025,33.488,2019-07-26,91
A69-1602-9723,SB-1,-119.025,33.488,2019-10-06,91
A69-1602-9723,SB-9,-119.0260167,33.471,2019-10-15,91
A69-1602-9721,SB-10,-119.0228,33.484,2019-10-09,90
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-08,89
A69-1602-9718,SB-9,-119.0260167,33.471,2019-09-17,89
A69-1602-9712,SB-1,-119.025,33.488,2019-06-02,88
A69-1602-9718,SB-8,-119.0348,33.461,2018-09-26,88
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-07-25,88
A69-1602-9720,SB-9,-119.0260167,33.471,2019-10-07,87
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-13,87
A69-1602-9723,SB-9,-119.0260167,33.471,2019-07-13,87
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-05,86
A69-1602-9716,SB-9,-119.0260167,33.471,2019-10-09,86
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-15,86
A69-1602-9719,SB-9,-119.0260167,33.471,2019-09-27,86
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-25,86
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-02,86
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-11,86
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-07-26,86
A69-1602-9721,SB-10,-119.0228,33.484,2019-08-09,86
A69-1602-9719,SB-9,-119.0260167,33.471,2019-10-06,85
A69-1602-9721,SB-10,-119.0228,33.484,2019-08-26,85
A69-1602-9723,SB-1,-119.025,33.488,2019-07-28,85
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-10-04,84
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-08-05,84
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-05,84
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-26,83
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-08-12,83
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-10,83
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-08-18,83
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-17,83
A69-1602-9723,SB-1,-119.025,33.488,2019-08-13,83
A69-1602-9712,SB-10,-119.0228,33.484,2019-09-12,82
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-08-10,81
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-08-19,81
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-16,81
A69-1602-9721,SB-9,-119.0260167,33.471,2019-10-09,81
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-03,80
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-08-31,80
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-30,80
A69-1602-9719,SB-9,-119.0260167,33.471,2019-08-16,80
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-08-23,80
A69-1602-9723,SB-1,-119.025,33.488,2019-07-21,80
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-14,79
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-27,79
A69-1602-9718,SB-9,-119.0260167,33.471,2019-06-14,79
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-05,79
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-07,79
A69-1602-9721,SB-10,-119.0228,33.484,2019-10-16,79
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-06-24,78
A69-1602-9712,SB-10,-119.0228,33.484,2019-09-11,78
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-06,78
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-08-06,78
A69-1602-9721,SB-10,-119.0228,33.484,2019-07-21,78
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-25,77
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-13,77
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-29,77
A69-1602-9721,SB-9,-119.0260167,33.471,2019-10-11,77
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-10-08,77
A69-1602-9723,SB-1,-119.025,33.488,2019-07-27,77
A69-1602-9712,SB-1,-119.025,33.488,2019-06-03,76
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-08,76
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-13,76
A69-1602-9712,SB-10,-119.0228,33.484,2019-08-04,76
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-09-09,76
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-24,76
A69-1602-9721,SB-10,-119.0228,33.484,2019-07-27,76
A69-1602-9723,SB-1,-119.025,33.488,2019-08-14,76
A69-1602-9723,SB-10,-119.0228,33.484,2019-07-09,76
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-10-05,75
A69-1602-9721,SB-9,-119.0260167,33.471,2019-10-14,75
A69-1602-9723,SB-10,-119.0228,33.484,2019-07-18,75
A69-1602-9712,Mound Inshore,-119.0193,33.4879,2019-08-10,74
A69-1602-9712,SB-9,-119.0260167,33.471,2019-06-24,74
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-28,74
A69-1602-9718,SB-9,-119.0260167,33.471,2019-08-21,74
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-17,74
A69-1602-9721,SB-1,-119.025,33.488,2019-07-25,74
A69-1602-9712,SB-10,-119.0228,33.484,2019-08-07,73
A69-1602-9716,SB-9,-119.0260167,33.471,2019-10-01,73
A69-1602-9718,SB-1,-119.025,33.488,2019-09-14,73
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-14,73
A69-1602-9720,SB-9,-119.0260167,33.471,2019-08-31,73
A69-1602-9720,SB-9,-119.0260167,33.471,2019-10-06,73
A69-1602-9721,SB-9,-119.0260167,33.471,2019-10-12,73
A69-1602-9723,SB-10,-119.0228,33.484,2019-09-08,73
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-05,72
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-06,72
A69-1602-9718,SB-1,-119.025,33.488,2019-08-14,72
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-23,72
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-11,72
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-14,72
A69-1602-9723,SB-1,-119.025,33.488,2019-07-10,72
A69-1602-9712,SB-1,-119.025,33.488,2019-05-30,71
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-11,71
A69-1602-9712,SB-10,-119.0228,33.484,2019-08-09,71
A69-1602-9712,SB-9,-119.0260167,33.471,2019-08-07,71
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-10-01,71
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-08-02,71
A69-1602-9716,SB-9,-119.0260167,33.471,2019-08-26,71
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-30,71
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-20,71
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-25,71
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-13,71
A69-1602-9721,SB-1,-119.025,33.488,2019-07-04,71
A69-1602-9721,SB-9,-119.0260167,33.471,2019-07-17,71
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-08-29,70
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-16,70
A69-1602-9716,SB-10,-119.0228,33.484,2019-10-08,70
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-09-10,70
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-08,70
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-08-15,70
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-10-04,70
A69-1602-9723,SB-10,-119.0228,33.484,2019-10-01,70
A69-1602-9723,SB-9,-119.0260167,33.471,2019-07-27,70
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-04,69
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-29,69
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-08-15,69
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-10-06,69
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-10-13,69
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-07,69
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-24,69
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-04,68
A69-1602-9719,SB-9,-119.0260167,33.471,2019-07-10,68
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-25,68
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-29,68
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-27,68
A69-1602-9721,SB-10,-119.0228,33.484,2019-07-15,68
A69-1602-9721,SB-10,-119.0228,33.484,2019-08-25,68
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-10-06,68
A69-1602-9723,SB-1,-119.025,33.488,2019-08-19,68
A69-1602-9712,SB-1,-119.025,33.488,2019-07-02,67
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-22,67
A69-1602-9720,SB-10,-119.0228,33.484,2019-07-06,67
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-15,67
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-19,67
A69-1602-9723,SB-5,-119.0476,33.476,2019-08-06,67
A69-1602-9712,SB-1,-119.025,33.488,2019-06-01,66
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-15,66
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-19,66
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-10-10,66
A69-1602-9720,SB-10,-119.0228,33.484,2019-09-21,66
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-06,66
A69-1602-9721,SB-10,-119.0228,33.484,2019-09-26,66
A69-1602-9723,SB-1,-119.025,33.488,2019-07-24,66
A69-1602-9723,SB-9,-119.0260167,33.471,2019-10-13,66
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-10-14,66
A69-1602-9712,SB-10,-119.0228,33.484,2019-06-10,65
A69-1602-9712,SB-10,-119.0228,33.484,2019-07-21,65
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-09,65
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-05,65
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-02,65
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-10-01,65
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-06,65
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-10-11,65
A69-1602-9721,Mound Inshore,-119.0193,33.4879,2019-07-03,65
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-10-01,65
A69-1602-9716,Mound Inshore,-119.0193,33.4879,2019-09-17,64
A69-1602-9718,SB-1,-119.025,33.488,2019-08-08,64
A69-1602-9718,SB-10,-119.0228,33.484,2019-08-25,64
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-07-17,64
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-02,64
A69-1602-9720,SB-9,-119.0260167,33.471,2019-07-04,64
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-19,64
A69-1602-9712,SB-7,-119.0418333,33.464,2018-08-27,63
A69-1602-9716,SB-9,-119.0260167,33.471,2019-09-21,63
A69-1602-9718,SB-9,-119.0260167,33.471,2019-06-13,63
A69-1602-9719,SB-9,-119.0260167,33.471,2019-08-29,63
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-08-21,63
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-10-05,63
A69-1602-9720,SB-10,-119.0228,33.484,2019-08-29,63
A69-1602-9720,SB-9,-119.0260167,33.471,2019-09-02,63
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-09-19,63
A69-1602-9721,SB-9,-119.0260167,33.471,2019-07-25,63
A69-1602-9723,SB-4,-119.04978,33.48554,2019-08-31,63
A69-1602-9723,SB-8,-119.0348,33.461,2019-08-31,63
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-29,62
A69-1602-9716,SB-9,-119.0260167,33.471,2018-08-23,62
A69-1602-9718,Mound Inshore,-119.0193,33.4879,2019-09-17,62
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-09-11,62
A69-1602-9721,Mound Offshore,-119.0168,33.4876,2019-09-18,62
A69-1602-9721,SB-10,-119.0228,33.484,2019-08-28,62
A69-1602-9721,SB-9,-119.0260167,33.471,2019-07-27,62
A69-1602-9721,SB-9.5,-119.02422,33.4777,2019-10-09,62
A69-1602-9723,SB-1,-119.025,33.488,2019-07-13,62
A69-1602-9723,SB-1,-119.025,33.488,2019-10-01,62
A69-1602-9712,Mound Offshore,-119.0168,33.4876,2019-06-26,61
A69-1602-9712,SB-1,-119.025,33.488,2019-05-31,61
A69-1602-9716,Mound Offshore,-119.0168,33.4876,2019-09-11,61
A69-1602-9718,SB-1,-119.025,33.488,2019-08-02,61
A69-1602-9719,SB-9.5,-119.02422,33.4777,2019-09-04,61
A69-1602-9720,Mound Inshore,-119.0193,33.4879,2019-07-11,61
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-08-23,61
A69-1602-9720,Mound Offshore,-119.0168,33.4876,2019-10-04,61
A69-1602-9720,SB-9.5,-119.02422,33.4777,2019-07-27,61
A69-1602-9721,SB-10,-119.0228,33.484,2019-10-03,61
A69-1602-9723,SB-9.5,-119.02422,33.4777,2019-10-07,61
A69-1602-9712,SB-1,-119.025,33.488,2019-08-06,60
